country,village_id,wp_id,household_id,primary_wp_lat,primary_wp_lon
Malawi,2041805024,2041805024002,MABO43426MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MABO43426MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MABO43426MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MABO43426MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MABO43426MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MW3O25234MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MW3O25234MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MW3O25234MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MW3O25234MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MW3O25234MW2,-15.344635963439941,35.145721435546875
Malawi,2010503012,2101349269002,BAUI45373MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BAUI45373MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BAUI45373MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BAUI45373MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BAUI45373MW2,-15.399149894714355,35.055179595947266
Malawi,2050904017,2050902005003,MAPM19365MW2,-14.381275177001953,35.313350677490234
Malawi,2050904017,2050902005003,MAPM19365MW2,-14.381241798400879,35.31338119506836
Malawi,2050904017,2050902005003,MAPM19365MW2,-14.381300926208496,35.31336975097656
Malawi,2050902006,2101349269002,MAVS14276MW2,-15.399112701416016,35.0551872253418
Malawi,2050902006,2101349269002,MAVS14276MW2,-15.399170875549316,35.05519485473633
Malawi,2050902006,2101349269002,MAVS14276MW2,-15.399170875549316,35.05520248413086
Malawi,2050902006,2101349269002,MAVS14276MW2,-15.399181365966797,35.05521774291992
Malawi,2050902006,2101349269002,MAVS14276MW2,-15.399149894714355,35.055179595947266
Malawi,2050904017,2050902005003,MAW958215MW2,-14.381275177001953,35.313350677490234
Malawi,2050904017,2050902005003,MAW958215MW2,-14.381241798400879,35.31338119506836
Malawi,2050904017,2050902005003,MAW958215MW2,-14.381300926208496,35.31336975097656
Malawi,2050902006,2101349269002,MAXJ30347MW2,-15.399112701416016,35.0551872253418
Malawi,2050902006,2101349269002,MAXJ30347MW2,-15.399170875549316,35.05519485473633
Malawi,2050902006,2101349269002,MAXJ30347MW2,-15.399170875549316,35.05520248413086
Malawi,2050902006,2101349269002,MAXJ30347MW2,-15.399181365966797,35.05521774291992
Malawi,2050902006,2101349269002,MAXJ30347MW2,-15.399149894714355,35.055179595947266
Malawi,2010503012,2101349269002,BA9625005MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BA9625005MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BA9625005MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BA9625005MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BA9625005MW2,-15.399149894714355,35.055179595947266
Malawi,2050904017,2101349269002,MACF23008MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MACF23008MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MACF23008MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MACF23008MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MACF23008MW2,-15.399149894714355,35.055179595947266
Malawi,2050902006,2101349269002,MAR520093MW2,-15.399112701416016,35.0551872253418
Malawi,2050902006,2101349269002,MAR520093MW2,-15.399170875549316,35.05519485473633
Malawi,2050902006,2101349269002,MAR520093MW2,-15.399170875549316,35.05520248413086
Malawi,2050902006,2101349269002,MAR520093MW2,-15.399181365966797,35.05521774291992
Malawi,2050902006,2101349269002,MAR520093MW2,-15.399149894714355,35.055179595947266
Malawi,2010503012,2101349269002,BAN343369MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BAN343369MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BAN343369MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BAN343369MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BAN343369MW2,-15.399149894714355,35.055179595947266
Malawi,2050902006,2101349269002,MAKX50422MW2,-15.399112701416016,35.0551872253418
Malawi,2050902006,2101349269002,MAKX50422MW2,-15.399170875549316,35.05519485473633
Malawi,2050902006,2101349269002,MAKX50422MW2,-15.399170875549316,35.05520248413086
Malawi,2050902006,2101349269002,MAKX50422MW2,-15.399181365966797,35.05521774291992
Malawi,2050902006,2101349269002,MAKX50422MW2,-15.399149894714355,35.055179595947266
Malawi,2041805024,2041805024002,MACF29351MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MACF29351MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MACF29351MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MACF29351MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MACF29351MW2,-15.10966968536377,35.365787506103516
Malawi,2041805024,2041805024002,MAT940293MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAT940293MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAT940293MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAT940293MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAT940293MW2,-15.10966968536377,35.365787506103516
Malawi,2041805024,2041805024002,MA4W01598MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA4W01598MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA4W01598MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA4W01598MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA4W01598MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MWV340062MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWV340062MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWV340062MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWV340062MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWV340062MW2,-15.344635963439941,35.145721435546875
Malawi,2041805024,2041805024002,MARS31375MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MARS31375MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MARS31375MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MARS31375MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MARS31375MW2,-15.10966968536377,35.365787506103516
Malawi,2041805024,2041805024002,MAT219366MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAT219366MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAT219366MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAT219366MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAT219366MW2,-15.10966968536377,35.365787506103516
Malawi,2070408030,2070408030001,NEOX15229MW2,-15.594499588012695,34.6987190246582
Malawi,2070408030,2070408030001,NEOX15229MW2,-15.594409942626953,34.6988639831543
Malawi,2070408030,2070408030001,NEOX15229MW2,-15.594507217407227,34.698760986328125
Malawi,2070408030,2070408030001,NEOX15229MW2,-15.594482421875,34.69866180419922
Malawi,2070408030,2070408030001,NEOX15229MW2,-15.594464302062988,34.698692321777344
Malawi,2060102007,2101338209002,MW6F16143MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MW6F16143MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MW6F16143MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MW6F16143MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MW6F16143MW2,-15.344635963439941,35.145721435546875
Malawi,2050904017,2101349269002,MAQZ35138MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MAQZ35138MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MAQZ35138MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MAQZ35138MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MAQZ35138MW2,-15.399149894714355,35.055179595947266
Malawi,2050904017,2101349269002,MA7U54539MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MA7U54539MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MA7U54539MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MA7U54539MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MA7U54539MW2,-15.399149894714355,35.055179595947266
Malawi,2050904017,2101349269002,MAU551324MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MAU551324MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MAU551324MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MAU551324MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MAU551324MW2,-15.399149894714355,35.055179595947266
Malawi,2041805024,2041805024002,MA8717425MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA8717425MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA8717425MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA8717425MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA8717425MW2,-15.10966968536377,35.365787506103516
Malawi,2010503012,2101349269002,BAYI06179MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BAYI06179MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BAYI06179MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BAYI06179MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BAYI06179MW2,-15.399149894714355,35.055179595947266
Malawi,2011515073,2011515073004,BA8Y35103MW2,-15.042661666870117,35.17641830444336
Malawi,2041805024,2041805024002,MAHT04233MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAHT04233MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAHT04233MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAHT04233MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAHT04233MW2,-15.10966968536377,35.365787506103516
Malawi,2011515073,2011515073004,BAVD00577MW2,-15.042661666870117,35.17641830444336
Malawi,2011515073,2011515073004,BA1E40257MW2,-15.042661666870117,35.17641830444336
Malawi,2041805024,2041805024002,MAC123007MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAC123007MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAC123007MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAC123007MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAC123007MW2,-15.10966968536377,35.365787506103516
Malawi,2050904017,2101349269002,MAF553087MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MAF553087MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MAF553087MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MAF553087MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MAF553087MW2,-15.399149894714355,35.055179595947266
Malawi,2041805024,2041805024002,MA0S16158MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA0S16158MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA0S16158MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA0S16158MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA0S16158MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MWDH04488MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWDH04488MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWDH04488MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWDH04488MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWDH04488MW2,-15.344635963439941,35.145721435546875
Malawi,2060102007,2101338209002,MWC911117MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWC911117MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWC911117MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWC911117MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWC911117MW2,-15.344635963439941,35.145721435546875
Malawi,2041805024,2041805024002,MAW853113MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAW853113MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAW853113MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAW853113MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAW853113MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MWIS381410MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWIS381410MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWIS381410MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWIS381410MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWIS381410MW2,-15.344635963439941,35.145721435546875
Malawi,2011515073,2011515073004,BA9R19448MW2,-15.042661666870117,35.17641830444336
Malawi,2060102007,2101338209002,MWAN01002MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWAN01002MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWAN01002MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWAN01002MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWAN01002MW2,-15.344635963439941,35.145721435546875
Malawi,2041805024,2041805024002,MA3412055MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA3412055MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA3412055MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA3412055MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA3412055MW2,-15.10966968536377,35.365787506103516
Malawi,2041805024,2041805024002,MA7Z56368MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA7Z56368MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA7Z56368MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA7Z56368MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA7Z56368MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MWO105543MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWO105543MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWO105543MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWO105543MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWO105543MW2,-15.344635963439941,35.145721435546875
Malawi,2041805024,2041805024002,MA5R35378MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA5R35378MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA5R35378MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA5R35378MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA5R35378MW2,-15.10966968536377,35.365787506103516
Malawi,2011515073,2011515073004,BAOB28388MW2,-15.042661666870117,35.17641830444336
Malawi,2041805024,2041805024002,MAJL32348MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAJL32348MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAJL32348MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAJL32348MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAJL32348MW2,-15.10966968536377,35.365787506103516
Malawi,2020207054,2020207054001,BLV421383MW2,-15.802375793457031,35.034732818603516
Malawi,2041805024,2041805024002,MA8719314MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA8719314MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA8719314MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA8719314MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA8719314MW2,-15.10966968536377,35.365787506103516
Malawi,2010503012,2101349269002,BASS01389MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BASS01389MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BASS01389MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BASS01389MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BASS01389MW2,-15.399149894714355,35.055179595947266
Malawi,2011515073,2011515073004,BACL12214MW2,-15.042661666870117,35.17641830444336
Malawi,2060102007,2101338209002,MWK645579MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWK645579MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWK645579MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWK645579MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWK645579MW2,-15.344635963439941,35.145721435546875
Malawi,2060102007,2101338209002,MWGO55047MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWGO55047MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWGO55047MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWGO55047MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWGO55047MW2,-15.344635963439941,35.145721435546875
Malawi,2010503012,2101349269002,BA9X27261MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BA9X27261MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BA9X27261MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BA9X27261MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BA9X27261MW2,-15.399149894714355,35.055179595947266
Malawi,2011515073,2011515073004,BA4W22549MW2,-15.042661666870117,35.17641830444336
Malawi,2010503012,2101349269002,BAZG38074MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BAZG38074MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BAZG38074MW2,-15.399170875549316,35.05520248413086
Malawi,2010503012,2101349269002,BAZG38074MW2,-15.399181365966797,35.05521774291992
Malawi,2010503012,2101349269002,BAZG38074MW2,-15.399149894714355,35.055179595947266
Malawi,2041805024,2041805024002,MAZB21114MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MAZB21114MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MAZB21114MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MAZB21114MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MAZB21114MW2,-15.10966968536377,35.365787506103516
Malawi,2060102007,2101338209002,MWAW38512MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWAW38512MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWAW38512MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWAW38512MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWAW38512MW2,-15.344635963439941,35.145721435546875
Malawi,2060102007,2101338209002,MWDM56298MW2,-15.344612121582031,35.14558410644531
Malawi,2060102007,2101338209002,MWDM56298MW2,-15.344585418701172,35.1456413269043
Malawi,2060102007,2101338209002,MWDM56298MW2,-15.344581604003906,35.145668029785156
Malawi,2060102007,2101338209002,MWDM56298MW2,-15.344613075256348,35.145626068115234
Malawi,2060102007,2101338209002,MWDM56298MW2,-15.344635963439941,35.145721435546875
Malawi,2041805024,2041805024002,MA4Y54323MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MA4Y54323MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MA4Y54323MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MA4Y54323MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MA4Y54323MW2,-15.10966968536377,35.365787506103516
Malawi,2041805024,2041805024002,MALQ03191MW2,-15.109557151794434,35.36590576171875
Malawi,2041805024,2041805024002,MALQ03191MW2,-15.109598159790039,35.36587905883789
Malawi,2041805024,2041805024002,MALQ03191MW2,-15.109602928161621,35.36578369140625
Malawi,2041805024,2041805024002,MALQ03191MW2,-15.109710693359375,35.36579132080078
Malawi,2041805024,2041805024002,MALQ03191MW2,-15.10966968536377,35.365787506103516
Malawi,2050904017,2101349269002,MASU43211MW2,-15.399112701416016,35.0551872253418
Malawi,2050904017,2101349269002,MASU43211MW2,-15.399170875549316,35.05519485473633
Malawi,2050904017,2101349269002,MASU43211MW2,-15.399170875549316,35.05520248413086
Malawi,2050904017,2101349269002,MASU43211MW2,-15.399181365966797,35.05521774291992
Malawi,2050904017,2101349269002,MASU43211MW2,-15.399149894714355,35.055179595947266
Malawi,2010503012,2101349269002,BAP504228MW2,-15.399112701416016,35.0551872253418
Malawi,2010503012,2101349269002,BAP504228MW2,-15.399170875549316,35.05519485473633
Malawi,2010503012,2101349269002,BAP504228MW2,-15.399170875549316,35.05520248413086
